cell_id,lat_cell,lng_cell,cafes,avg_rating,share_high,avg_sentiment
"25.081,55.144",25.081,55.144,1,4.5,1.0,0.3639331960854517
"25.081,55.154",25.081,55.154,3,4.533333333333334,0.3333333333333333,0.4038122277251121
"25.082,55.121",25.082,55.121,3,4.7,0.0,0.37496339236385673
"25.082,55.135",25.082,55.135,3,4.933333333333334,1.0,0.4379777090311085
"25.082,55.138",25.082,55.138,3,4.6000000000000005,0.6666666666666666,0.3486812379289767
"25.082,55.14",25.082,55.14,1,4.1,0.0,0.4893309523809524
"25.082,55.143",25.082,55.143,2,4.65,0.5,0.39295318266195367
"25.082,55.145",25.082,55.145,3,4.433333333333333,0.3333333333333333,0.4690812545105474
"25.082,55.161",25.082,55.161,1,5.0,1.0,0.4143341750841751
"25.083,55.122",25.083,55.122,2,4.75,0.5,0.40146489116042694
"25.083,55.137",25.083,55.137,1,4.6,0.0,
"25.083,55.138",25.083,55.138,1,4.6,1.0,0.402314355677992
"25.083,55.139",25.083,55.139,1,4.0,0.0,
"25.083,55.141",25.083,55.141,1,4.2,1.0,0.480336475658844
"25.083,55.142",25.083,55.142,1,5.0,0.0,0.4926351267779839
"25.083,55.144",25.083,55.144,1,4.8,1.0,0.5155190476190477
"25.083,55.145",25.083,55.145,1,4.8,1.0,0.310680735930736
"25.083,55.146",25.083,55.146,2,4.6,1.0,0.46055218735942427
"25.083,55.147",25.083,55.147,3,4.233333333333333,0.0,0.4800999458874459
"25.083,55.203",25.083,55.203,2,4.199999999999999,0.5,0.3026244588744589
"25.084,55.142",25.084,55.142,1,4.8,1.0,0.4002777777777777
"25.084,55.144",25.084,55.144,1,5.0,0.0,0.3578019480519481
"25.084,55.147",25.084,55.147,1,4.5,0.0,0.39075958994709
"25.084,55.148",25.084,55.148,2,4.300000000000001,1.0,0.4440595238095238
"25.084,55.2",25.084,55.2,1,5.0,0.0,
"25.084,55.201",25.084,55.201,1,4.6,1.0,0.4664902352549411
"25.085,55.14",25.085,55.14,2,4.75,0.5,0.4454347414795835
"25.085,55.142",25.085,55.142,2,4.35,0.0,0.33325
"25.085,55.144",25.085,55.144,1,4.9,0.0,0.4931068783068782
"25.085,55.148",25.085,55.148,2,4.65,1.0,0.3480318839299102
"25.085,55.16",25.085,55.16,1,4.2,1.0,0.1831119174942704
"25.086,55.144",25.086,55.144,4,4.6,0.75,0.4201180162747933
"25.086,55.145",25.086,55.145,2,4.449999999999999,1.0,0.5732281746031747
"25.086,55.146",25.086,55.146,1,4.8,1.0,0.434276785632668
"25.086,55.147",25.086,55.147,6,4.583333333333333,0.3333333333333333,0.343250774789114
"25.086,55.148",25.086,55.148,1,4.5,1.0,0.3239505952380953
"25.086,55.241",25.086,55.241,1,5.0,0.0,
"25.087,55.145",25.087,55.145,1,4.8,1.0,0.421369074552898
"25.087,55.194",25.087,55.194,2,4.75,1.0,0.42786295995671
"25.087,55.313",25.087,55.313,2,4.6,0.0,0.4374635073260073
"25.088,55.145",25.088,55.145,1,4.9,0.0,
"25.088,55.146",25.088,55.146,3,4.633333333333333,0.6666666666666666,0.4899816293450212
"25.088,55.147",25.088,55.147,1,4.8,1.0,
"25.088,55.149",25.088,55.149,1,4.6,1.0,0.4055404761904762
"25.088,55.173",25.088,55.173,1,4.6,1.0,0.2958776540919398
"25.088,55.194",25.088,55.194,1,3.7,0.0,
"25.088,55.314",25.088,55.314,1,4.8,1.0,0.4616930272108844
"25.089,55.153",25.089,55.153,1,4.8,1.0,0.4641957671957672
"25.089,55.191",25.089,55.191,1,4.7,1.0,0.4318694162979877
"25.09,55.152",25.09,55.152,2,4.25,0.5,0.5121900302078874
"25.09,55.153",25.09,55.153,3,4.166666666666667,0.3333333333333333,0.37601603084415586
"25.09,55.228",25.09,55.228,1,4.8,1.0,0.3975051270278543
"25.09,55.316",25.09,55.316,1,4.7,0.0,
"25.091,55.149",25.091,55.149,1,4.6,1.0,0.4039558244785518
"25.091,55.229",25.091,55.229,1,4.6,0.0,0.4285971805971805
"25.092,55.141",25.092,55.141,2,4.55,0.5,0.4067736716106167
"25.092,55.146",25.092,55.146,1,4.8,1.0,0.3827678696964411
"25.092,55.147",25.092,55.147,2,4.25,0.0,0.4561045926972756
"25.092,55.156",25.092,55.156,1,4.9,0.0,0.3296944444444444
"25.092,55.158",25.092,55.158,1,4.6,1.0,0.3573335910121624
"25.092,55.171",25.092,55.171,1,4.3,1.0,0.2662791005291005
"25.092,55.176",25.092,55.176,2,4.9,1.0,0.4488188904349618
"25.092,55.381",25.092,55.381,1,4.4,1.0,0.0532723214285714
"25.093,55.147",25.093,55.147,1,4.3,1.0,0.3686097357503607
"25.093,55.149",25.093,55.149,1,4.3,0.0,0.3542612570510298
"25.093,55.152",25.093,55.152,2,4.75,0.5,0.3763242839336589
"25.093,55.161",25.093,55.161,1,5.0,0.0,
"25.093,55.168",25.093,55.168,1,4.7,1.0,0.3936111111111111
"25.093,55.176",25.093,55.176,1,4.8,1.0,0.3810459956709957
"25.093,55.186",25.093,55.186,2,4.2,0.5,0.40222686688311693
"25.094,55.148",25.094,55.148,1,4.5,1.0,0.3998658043853166
"25.094,55.154",25.094,55.154,1,4.6,0.0,0.3595598290598291
"25.094,55.155",25.094,55.155,2,4.35,0.0,0.3961768157768157
"25.094,55.156",25.094,55.156,1,4.5,1.0,0.3668441176470588
"25.094,55.161",25.094,55.161,2,4.85,0.0,0.47779292929292927
"25.094,55.168",25.094,55.168,1,4.3,0.0,0.3871388888888888
"25.094,55.185",25.094,55.185,2,4.0,0.5,0.2908333333333333
"25.094,55.311",25.094,55.311,1,4.4,1.0,0.3083455962133957
"25.094,55.319",25.094,55.319,1,4.8,0.0,0.4471180555555555
"25.094,55.322",25.094,55.322,1,4.9,0.0,0.2721447368421053
"25.094,55.384",25.094,55.384,1,3.5,0.0,
"25.095,55.155",25.095,55.155,2,4.5,0.5,0.4109212856587856
"25.095,55.157",25.095,55.157,3,4.7,0.3333333333333333,0.448728555395222
"25.095,55.166",25.095,55.166,1,4.2,1.0,0.2813560606060606
"25.095,55.176",25.095,55.176,2,4.45,0.0,0.3929557005494505
"25.095,55.177",25.095,55.177,1,4.8,0.0,0.600916018907563
"25.095,55.178",25.095,55.178,2,4.5,0.5,0.4510708588362121
"25.095,55.184",25.095,55.184,1,4.5,0.0,
"25.096,55.157",25.096,55.157,1,4.3,0.0,
"25.096,55.158",25.096,55.158,1,3.9,0.0,0.4381766233766234
"25.096,55.168",25.096,55.168,1,4.3,1.0,0.3426305555555555
"25.096,55.169",25.096,55.169,2,4.7,0.5,0.4590150793650793
"25.096,55.174",25.096,55.174,1,4.1,0.0,0.1872559523809524
"25.096,55.179",25.096,55.179,1,4.7,1.0,0.5089661172161172
"25.097,55.14",25.097,55.14,2,4.75,0.5,0.28721882515632513
"25.097,55.157",25.097,55.157,1,4.4,0.0,0.4953333333333333
"25.097,55.158",25.097,55.158,1,4.8,0.0,0.361827441077441
"25.097,55.165",25.097,55.165,1,4.2,0.0,0.2112193853618002
"25.097,55.166",25.097,55.166,2,4.8,0.5,0.4591634392393321
"25.097,55.169",25.097,55.169,4,4.425,0.75,0.34461091752665896
"25.097,55.17",25.097,55.17,1,4.5,1.0,0.4525893114821686
"25.097,55.173",25.097,55.173,2,4.15,0.0,0.34781669564301143
"25.097,55.174",25.097,55.174,2,4.05,0.0,0.2477607709750566
"25.097,55.175",25.097,55.175,3,4.833333333333333,1.0,0.3760907341024988
"25.097,55.176",25.097,55.176,1,4.7,0.0,0.2963902791090591
"25.097,55.177",25.097,55.177,1,4.5,0.0,
"25.097,55.179",25.097,55.179,1,4.1,0.0,0.4491468253968254
"25.097,55.18",25.097,55.18,2,4.449999999999999,0.0,0.3155612480656598
"25.097,55.181",25.097,55.181,1,4.7,0.0,0.5065352504638219
"25.097,55.184",25.097,55.184,2,4.95,0.5,0.4437054093567251
"25.097,55.318",25.097,55.318,1,5.0,1.0,0.2637507272920316
"25.098,55.124",25.098,55.124,1,4.2,0.0,
"25.098,55.14",25.098,55.14,3,4.633333333333334,0.0,0.47246800976800973
"25.098,55.141",25.098,55.141,1,4.8,1.0,0.4658437062937063
"25.098,55.156",25.098,55.156,1,3.5,0.0,
"25.098,55.157",25.098,55.157,1,4.8,1.0,0.4407222961648427
"25.098,55.166",25.098,55.166,2,4.7,0.0,0.4751587301587301
"25.098,55.169",25.098,55.169,1,4.4,1.0,0.3123377254689755
"25.098,55.174",25.098,55.174,2,3.35,0.0,0.4237261072261072
"25.098,55.175",25.098,55.175,1,4.9,1.0,0.5015023304546331
"25.098,55.177",25.098,55.177,1,3.2,0.0,0.008297619047619
"25.098,55.179",25.098,55.179,1,4.8,1.0,0.4497298534798535
"25.098,55.18",25.098,55.18,2,4.2,0.5,0.33373834574622385
"25.098,55.205",25.098,55.205,1,4.4,0.0,
"25.098,55.24",25.098,55.24,1,4.8,1.0,0.3692499999999999
"25.099,55.14",25.099,55.14,1,4.8,0.0,0.5855238095238096
"25.099,55.154",25.099,55.154,2,4.7,0.5,0.4048998918202692
"25.099,55.173",25.099,55.173,1,4.1,0.0,0.3332381507381507
"25.099,55.175",25.099,55.175,1,4.8,1.0,0.4446491228070175
"25.099,55.178",25.099,55.178,2,4.4,0.0,0.49352755230880224
"25.099,55.2",25.099,55.2,1,4.5,1.0,0.3230629410272267
"25.099,55.201",25.099,55.201,2,4.65,0.0,0.39141414141414144
"25.099,55.204",25.099,55.204,2,4.65,0.5,0.3135772924991675
"25.099,55.315",25.099,55.315,1,4.6,0.0,0.4216401875901875
"25.099,55.316",25.099,55.316,1,4.8,1.0,0.4341617751566615
"25.099,55.317",25.099,55.317,3,4.333333333333333,0.0,0.3326220701696892
"25.099,55.375",25.099,55.375,1,4.3,0.0,0.3743815686628186
"25.099,55.398",25.099,55.398,1,4.9,0.0,
"25.1,55.164",25.1,55.164,2,4.4,0.0,0.3875871212121212
"25.1,55.169",25.1,55.169,2,4.4,0.0,
"25.1,55.172",25.1,55.172,1,4.5,0.0,
"25.1,55.173",25.1,55.173,2,4.7,0.5,0.5221417658730159
"25.1,55.179",25.1,55.179,1,4.5,0.0,0.4176169230180593
"25.1,55.18",25.1,55.18,2,4.4,0.5,0.483565120564196
"25.1,55.191",25.1,55.191,1,4.2,1.0,0.4127142857142857
"25.1,55.2",25.1,55.2,1,4.3,1.0,0.3084214368603163
"25.1,55.201",25.1,55.201,1,4.8,1.0,0.4210324143692565
"25.1,55.24",25.1,55.24,3,4.433333333333334,0.6666666666666666,0.36604146177896174
"25.1,55.241",25.1,55.241,5,4.46,0.4,0.40497899930854236
"25.1,55.242",25.1,55.242,5,4.76,1.0,0.41474655688512
"25.101,55.169",25.101,55.169,3,4.433333333333334,0.6666666666666666,0.3222689661161883
"25.101,55.173",25.101,55.173,3,4.3999999999999995,0.3333333333333333,0.3134227514084911
"25.101,55.178",25.101,55.178,1,4.3,1.0,0.2770558361391694
"25.101,55.179",25.101,55.179,1,4.8,1.0,0.4496061507936508
"25.101,55.238",25.101,55.238,1,4.3,0.0,0.4342672327672328
"25.101,55.239",25.101,55.239,1,4.7,1.0,0.5371973684210526
"25.101,55.24",25.101,55.24,4,4.550000000000001,1.0,0.385539927462867
"25.101,55.241",25.101,55.241,2,4.65,1.0,0.3742897369165227
"25.101,55.242",25.101,55.242,2,4.9,1.0,0.3475478447904088
"25.102,55.162",25.102,55.162,1,3.8,0.0,0.3682768157768157
"25.102,55.168",25.102,55.168,1,4.8,0.0,0.5005113636363636
"25.102,55.171",25.102,55.171,1,4.2,0.0,0.3650652075197529
"25.102,55.172",25.102,55.172,1,4.1,0.0,
"25.102,55.174",25.102,55.174,1,3.0,0.0,
"25.102,55.178",25.102,55.178,1,5.0,1.0,0.5478424242424242
"25.102,55.238",25.102,55.238,1,4.7,1.0,0.2773796348667672
"25.102,55.239",25.102,55.239,4,4.675,1.0,0.2858970174683991
"25.102,55.24",25.102,55.24,5,4.6,0.4,0.4142567065358014
"25.102,55.241",25.102,55.241,11,4.690909090909091,0.7272727272727273,0.41037513073471066
"25.102,55.242",25.102,55.242,1,4.8,1.0,0.4380722474174854
"25.103,55.148",25.103,55.148,1,4.8,1.0,0.4440407181896745
"25.103,55.163",25.103,55.163,4,4.475,0.0,0.3438613673197007
"25.103,55.164",25.103,55.164,1,4.9,1.0,0.2566379592629592
"25.103,55.165",25.103,55.165,1,4.8,0.0,
"25.103,55.167",25.103,55.167,1,5.0,0.0,0.4799987789987791
"25.103,55.17",25.103,55.17,1,4.8,0.0,0.2403888888888889
"25.103,55.172",25.103,55.172,2,4.4,0.0,0.359973544973545
"25.103,55.173",25.103,55.173,1,4.4,0.0,0.4651310606060607
"25.103,55.238",25.103,55.238,3,4.7,0.6666666666666666,0.4072193986568986
"25.103,55.239",25.103,55.239,1,4.6,1.0,0.461650983044733
"25.103,55.24",25.103,55.24,7,4.628571428571428,0.7142857142857143,0.3952947926663361
"25.103,55.385",25.103,55.385,1,5.0,0.0,
"25.104,55.148",25.104,55.148,1,4.5,1.0,0.4839031385281386
"25.104,55.149",25.104,55.149,3,4.8,0.6666666666666666,0.38289117105869225
"25.104,55.168",25.104,55.168,2,3.95,0.0,
"25.104,55.171",25.104,55.171,1,5.0,0.0,
"25.104,55.204",25.104,55.204,1,4.8,1.0,0.3934580498866213
"25.104,55.239",25.104,55.239,6,4.716666666666667,0.8333333333333334,0.4262015491891309
"25.104,55.373",25.104,55.373,1,4.8,0.0,0.3809650072150072
"25.104,55.385",25.104,55.385,1,5.0,0.0,
"25.105,55.145",25.105,55.145,1,4.6,1.0,0.4500069369853204
"25.105,55.146",25.105,55.146,1,4.9,0.0,0.4912820512820513
"25.105,55.147",25.105,55.147,1,4.5,0.0,0.3808837789661319
"25.105,55.148",25.105,55.148,1,4.7,1.0,0.3758113997113997
"25.105,55.168",25.105,55.168,2,4.55,0.5,0.4628476548514142
"25.105,55.169",25.105,55.169,1,4.9,1.0,0.4403571428571428
"25.105,55.228",25.105,55.228,1,4.6,0.0,
"25.105,55.23",25.105,55.23,1,4.9,0.0,0.5068480210265924
"25.105,55.243",25.105,55.243,1,4.7,1.0,0.3839997004629358
"25.106,55.146",25.106,55.146,1,4.7,1.0,0.3373177209192332
"25.106,55.147",25.106,55.147,1,4.7,1.0,0.4366369271345348
"25.106,55.148",25.106,55.148,1,4.5,0.0,
"25.106,55.239",25.106,55.239,1,4.9,1.0,0.4164654182127396
"25.106,55.24",25.106,55.24,3,4.666666666666667,1.0,0.3389926134789533
"25.106,55.241",25.106,55.241,1,4.8,1.0,0.4387781385281386
"25.107,55.112",25.107,55.112,1,4.9,0.0,0.4779084542908072
"25.107,55.143",25.107,55.143,2,4.6,1.0,0.37338921957671956
"25.107,55.145",25.107,55.145,1,4.7,1.0,0.4459132354696264
"25.107,55.146",25.107,55.146,3,4.633333333333333,0.3333333333333333,0.4567922546264652
"25.107,55.147",25.107,55.147,3,4.633333333333334,0.6666666666666666,0.31795932539682537
"25.107,55.148",25.107,55.148,3,4.3,0.0,0.3324068287037037
"25.107,55.151",25.107,55.151,1,4.7,1.0,0.4852767857142856
"25.107,55.198",25.107,55.198,1,4.8,1.0,0.350497417548438
"25.107,55.199",25.107,55.199,1,4.8,1.0,0.4386111111111111
"25.107,55.202",25.107,55.202,1,4.6,1.0,0.3945538583440369
"25.107,55.205",25.107,55.205,1,4.1,0.0,
"25.107,55.24",25.107,55.24,1,4.4,0.0,0.2011253006253006
"25.107,55.241",25.107,55.241,1,4.4,0.0,
"25.107,55.378",25.107,55.378,2,4.45,0.0,0.30202579365079363
"25.108,55.143",25.108,55.143,3,4.5,0.6666666666666666,0.4002155927629203
"25.108,55.145",25.108,55.145,2,4.65,0.5,0.4679869047619047
"25.108,55.146",25.108,55.146,1,4.8,0.0,0.3699145299145299
"25.108,55.153",25.108,55.153,1,4.4,1.0,0.4127715389185977
"25.108,55.165",25.108,55.165,1,4.6,0.0,0.5172730158730159
"25.108,55.178",25.108,55.178,1,4.8,1.0,0.5053183673469388
"25.108,55.179",25.108,55.179,2,4.95,0.0,0.4064925074925075
"25.108,55.182",25.108,55.182,1,4.1,1.0,0.086181931560503
"25.108,55.197",25.108,55.197,2,4.699999999999999,0.5,0.42286745996449937
"25.108,55.198",25.108,55.198,2,4.699999999999999,1.0,0.3518888888888889
"25.108,55.199",25.108,55.199,2,4.4,0.5,0.4744709647495361
"25.108,55.24",25.108,55.24,1,4.8,1.0,0.2969004629629629
"25.108,55.381",25.108,55.381,1,4.4,1.0,0.3143186693480811
"25.109,55.141",25.109,55.141,1,4.5,0.0,0.4587273012075644
"25.109,55.143",25.109,55.143,1,4.6,0.0,0.3936214656802892
"25.109,55.149",25.109,55.149,2,4.4,0.5,0.2966650236840454
"25.109,55.177",25.109,55.177,1,4.9,0.0,0.4951216931216932
"25.109,55.184",25.109,55.184,2,4.7,0.5,0.4914677853822591
"25.109,55.197",25.109,55.197,1,4.7,1.0,0.2416901635401635
"25.109,55.198",25.109,55.198,1,4.8,0.0,0.2510411224041659
"25.109,55.199",25.109,55.199,1,4.6,1.0,0.4350997301309801
"25.109,55.203",25.109,55.203,1,4.5,0.0,0.4358290043290043
"25.109,55.222",25.109,55.222,1,4.5,0.0,
"25.109,55.377",25.109,55.377,1,4.8,1.0,0.2303110941346235
"25.109,55.38",25.109,55.38,3,4.7,0.3333333333333333,0.411967913939131
"25.109,55.394",25.109,55.394,1,4.4,0.0,
"25.11,55.137",25.11,55.137,1,4.2,1.0,0.3883475216912717
"25.11,55.138",25.11,55.138,4,4.525,0.75,0.3829735361079488
"25.11,55.139",25.11,55.139,3,4.666666666666667,1.0,0.4754817535991858
"25.11,55.14",25.11,55.14,2,4.699999999999999,0.5,0.4904374621911761
"25.11,55.141",25.11,55.141,2,4.5,0.5,0.44108265604487407
"25.11,55.178",25.11,55.178,1,4.9,0.0,
"25.11,55.184",25.11,55.184,1,4.2,1.0,0.2649094239094239
"25.11,55.197",25.11,55.197,2,4.25,0.5,0.3303916666666667
"25.11,55.198",25.11,55.198,1,4.8,1.0,0.3723075593873913
"25.11,55.203",25.11,55.203,1,4.3,0.0,
"25.11,55.206",25.11,55.206,1,4.3,0.0,
"25.11,55.219",25.11,55.219,1,4.3,0.0,0.6191747835497836
"25.11,55.244",25.11,55.244,1,4.5,1.0,0.3279869726399331
"25.11,55.376",25.11,55.376,3,4.266666666666667,0.0,0.4270471861471862
"25.11,55.377",25.11,55.377,1,3.6,0.0,0.2500071692440113
"25.11,55.378",25.11,55.378,1,4.1,0.0,0.3481058201058201
"25.111,55.11",25.111,55.11,1,4.4,0.0,0.3523890091390091
"25.111,55.141",25.111,55.141,2,4.55,0.0,0.4126523939023939
"25.111,55.142",25.111,55.142,2,4.85,0.0,0.3309738258434687
"25.111,55.143",25.111,55.143,1,4.7,0.0,0.193797619047619
"25.111,55.179",25.111,55.179,1,4.8,1.0,0.3348501318604767
"25.111,55.188",25.111,55.188,1,4.5,0.0,0.059997113997114
"25.111,55.191",25.111,55.191,1,4.4,1.0,0.3398892857142857
"25.111,55.192",25.111,55.192,2,4.7,0.0,0.32762599827205796
"25.111,55.196",25.111,55.196,1,,0.0,
"25.111,55.202",25.111,55.202,2,4.45,0.0,0.3609321195144724
"25.111,55.205",25.111,55.205,4,4.6,0.25,0.36160413572318334
"25.111,55.245",25.111,55.245,1,4.3,0.0,0.2467387566137566
"25.111,55.251",25.111,55.251,1,4.7,0.0,
"25.111,55.368",25.111,55.368,1,5.0,0.0,
"25.111,55.375",25.111,55.375,6,4.483333333333333,0.5,0.35015691910827207
"25.111,55.376",25.111,55.376,3,4.233333333333333,0.3333333333333333,0.3565933288681473
"25.111,55.385",25.111,55.385,1,4.7,1.0,0.4817170329670329
"25.112,55.138",25.112,55.138,2,4.449999999999999,0.0,0.32816589720665806
"25.112,55.139",25.112,55.139,2,4.6,0.0,0.4800258748196248
"25.112,55.141",25.112,55.141,2,4.25,0.0,
"25.112,55.188",25.112,55.188,1,4.6,1.0,0.5252762626262626
"25.112,55.19",25.112,55.19,5,4.8,0.2,0.36803377224627226
"25.112,55.193",25.112,55.193,1,4.1,0.0,
"25.112,55.206",25.112,55.206,3,4.433333333333334,0.0,0.4831307435254803
"25.112,55.251",25.112,55.251,1,4.7,1.0,0.423539010989011
"25.112,55.375",25.112,55.375,8,4.6625,0.625,0.4377828423847405
"25.112,55.376",25.112,55.376,1,4.6,1.0,0.3263308506827441
"25.112,55.384",25.112,55.384,1,4.8,1.0,0.3678906926406926
"25.112,55.385",25.112,55.385,2,4.15,0.0,0.3558392857142857
"25.113,55.138",25.113,55.138,3,4.366666666666666,0.0,0.4098914627039627
"25.113,55.139",25.113,55.139,11,4.581818181818182,0.18181818181818182,0.3768037838667022
"25.113,55.14",25.113,55.14,3,4.5,0.0,0.443251634343196
"25.113,55.189",25.113,55.189,3,4.6000000000000005,0.0,0.3823441438191438
"25.113,55.19",25.113,55.19,2,4.199999999999999,0.5,0.2966031424715635
"25.113,55.192",25.113,55.192,1,4.9,1.0,0.3559821428571428
"25.113,55.195",25.113,55.195,1,4.4,0.0,
"25.113,55.21",25.113,55.21,1,4.9,0.0,
"25.114,55.137",25.114,55.137,1,4.9,0.0,0.377020230314348
"25.114,55.138",25.114,55.138,13,4.730769230769231,0.6923076923076923,0.44497835302208427
"25.114,55.139",25.114,55.139,14,4.542857142857143,0.5,0.4010606880286331
"25.114,55.14",25.114,55.14,6,4.433333333333334,0.3333333333333333,0.35880776451259605
"25.114,55.142",25.114,55.142,1,4.8,1.0,0.4897453342953343
"25.114,55.191",25.114,55.191,1,3.6,0.0,-0.0325857142857142
"25.114,55.194",25.114,55.194,1,4.1,0.0,
"25.114,55.199",25.114,55.199,1,4.8,0.0,0.3488592042877757
"25.114,55.2",25.114,55.2,1,4.2,0.0,
"25.114,55.202",25.114,55.202,2,4.199999999999999,0.0,0.321297619047619
"25.114,55.203",25.114,55.203,1,4.5,0.0,
"25.114,55.372",25.114,55.372,1,4.5,1.0,0.4716216117216117
"25.114,55.373",25.114,55.373,2,4.550000000000001,0.5,0.4496113325538549
"25.114,55.381",25.114,55.381,2,4.5,0.5,0.3575616217116217
"25.114,55.388",25.114,55.388,1,4.7,0.0,0.4840946608946609
"25.115,55.135",25.115,55.135,1,4.1,1.0,0.4348586902863218
"25.115,55.138",25.115,55.138,3,4.8,0.6666666666666666,0.4560436620797988
"25.115,55.139",25.115,55.139,2,4.45,0.5,0.2628809523809524
"25.115,55.14",25.115,55.14,3,4.666666666666667,0.6666666666666666,0.5452806166753443
"25.115,55.142",25.115,55.142,4,4.625,0.75,0.4122795074680199
"25.115,55.143",25.115,55.143,2,4.65,0.0,0.5024016990528268
"25.115,55.191",25.115,55.191,1,5.0,0.0,
"25.115,55.193",25.115,55.193,1,3.9,0.0,0.1298833333333333
"25.115,55.195",25.115,55.195,1,4.1,1.0,0.3928154761904762
"25.115,55.196",25.115,55.196,1,5.0,0.0,
"25.115,55.197",25.115,55.197,2,4.6,0.5,0.3491242429673712
"25.115,55.199",25.115,55.199,3,4.533333333333333,0.6666666666666666,0.35866751086604026
"25.115,55.2",25.115,55.2,1,5.0,0.0,
"25.115,55.201",25.115,55.201,1,4.7,1.0,0.3789117290552585
"25.115,55.203",25.115,55.203,3,4.033333333333333,0.3333333333333333,0.24291628583057148
"25.115,55.204",25.115,55.204,1,4.8,0.0,0.5052916666666667
"25.115,55.205",25.115,55.205,1,4.6,1.0,0.3915169101731602
"25.115,55.238",25.115,55.238,1,4.8,0.0,0.5101666666666667
"25.115,55.248",25.115,55.248,1,4.9,0.0,0.4687444444444445
"25.115,55.366",25.115,55.366,1,4.6,0.0,0.414797582972583
"25.115,55.373",25.115,55.373,1,4.7,1.0,0.3023385642135642
"25.116,55.135",25.116,55.135,1,4.7,1.0,0.4153596013040458
"25.116,55.137",25.116,55.137,1,4.5,1.0,0.4193748626373627
"25.116,55.142",25.116,55.142,1,4.6,1.0,0.4854117965367965
"25.116,55.193",25.116,55.193,1,4.9,0.0,
"25.116,55.194",25.116,55.194,2,4.6,0.0,0.4108303270803271
"25.116,55.201",25.116,55.201,1,4.6,1.0,0.2767988043702329
"25.116,55.202",25.116,55.202,1,4.9,1.0,0.3204605311355312
"25.116,55.203",25.116,55.203,1,5.0,0.0,
"25.116,55.204",25.116,55.204,2,4.2,0.5,0.4329126984126984
"25.116,55.373",25.116,55.373,1,4.4,0.0,0.3843691974874241
"25.116,55.39",25.116,55.39,1,5.0,0.0,
"25.117,55.196",25.117,55.196,3,4.3999999999999995,0.3333333333333333,0.339450227290071
"25.117,55.197",25.117,55.197,2,3.8,0.5,0.3348879496825925
"25.117,55.198",25.117,55.198,2,3.65,0.0,0.3692920190920191
"25.117,55.2",25.117,55.2,1,4.4,1.0,0.3188589592225955
"25.117,55.202",25.117,55.202,1,4.8,1.0,0.3554629329004329
"25.117,55.204",25.117,55.204,1,5.0,0.0,
"25.117,55.206",25.117,55.206,1,4.3,1.0,0.3380343915343915
"25.117,55.207",25.117,55.207,1,4.1,0.0,
"25.117,55.219",25.117,55.219,1,4.2,0.0,
"25.117,55.24",25.117,55.24,1,4.8,1.0,0.3252562169312169
"25.117,55.37",25.117,55.37,2,3.8,0.0,
"25.117,55.38",25.117,55.38,1,3.7,0.0,
"25.117,55.39",25.117,55.39,1,4.2,0.0,0.4341375661375661
"25.117,55.391",25.117,55.391,1,3.9,1.0,0.0801833536833536
"25.118,55.11",25.118,55.11,1,4.6,0.0,0.430013808250573
"25.118,55.197",25.118,55.197,2,4.45,1.0,0.4040233259387671
"25.118,55.198",25.118,55.198,2,4.75,1.0,0.47372417300253433
"25.118,55.199",25.118,55.199,4,4.625,0.75,0.33126809130130636
"25.118,55.2",25.118,55.2,6,4.5,0.5,0.40376481685668314
"25.118,55.201",25.118,55.201,14,4.478571428571429,0.7142857142857143,0.3919724800286201
"25.118,55.202",25.118,55.202,2,4.8,0.5,0.37759034258440216
"25.118,55.204",25.118,55.204,1,4.7,0.0,0.4060764698264698
"25.118,55.209",25.118,55.209,1,4.4,0.0,
"25.118,55.21",25.118,55.21,1,4.5,0.0,0.3272582417582418
"25.118,55.213",25.118,55.213,2,4.65,0.5,0.4555658154676011
"25.118,55.391",25.118,55.391,4,3.825,0.5,0.2557983891108891
"25.118,55.396",25.118,55.396,2,4.6,0.0,0.5195280275280274
"25.119,55.197",25.119,55.197,4,4.725,0.5,0.35939349461415204
"25.119,55.198",25.119,55.198,3,4.7,1.0,0.39088704354831805
"25.119,55.199",25.119,55.199,2,4.65,0.5,0.297968253968254
"25.119,55.2",25.119,55.2,1,4.5,1.0,0.4083208779524568
"25.119,55.201",25.119,55.201,5,4.58,0.6,0.3918426970081714
"25.119,55.202",25.119,55.202,3,4.233333333333333,0.6666666666666666,0.37980891689688273
"25.119,55.203",25.119,55.203,7,4.457142857142857,0.5714285714285714,0.39167306340506225
"25.119,55.206",25.119,55.206,1,4.9,0.0,0.587462962962963
"25.119,55.213",25.119,55.213,1,4.9,1.0,0.3845068027210884
"25.119,55.214",25.119,55.214,1,4.3,1.0,0.3048075396825397
"25.119,55.218",25.119,55.218,1,4.8,1.0,0.3939627039627039
"25.119,55.378",25.119,55.378,2,4.8,0.5,0.31423911797267057
"25.119,55.379",25.119,55.379,2,4.35,1.0,0.33260870720188895
"25.119,55.38",25.119,55.38,2,4.45,0.0,0.440114405039405
"25.119,55.381",25.119,55.381,1,4.7,1.0,0.2280070622895623
"25.119,55.394",25.119,55.394,2,4.45,0.5,0.4174376370851371
"25.119,55.395",25.119,55.395,3,4.433333333333334,0.6666666666666666,0.38735852295852286
"25.119,55.396",25.119,55.396,2,4.15,0.0,0.1868182743182743
"25.12,55.111",25.12,55.111,2,4.9,1.0,0.4523824578199578
